price,price_per_sqmeter,plot_area,habitable_surface,bedroom_count,land_surface,room_count
350000,3684.0,95.0,95.0,2,0.0,3
360000,3429.0,105.0,105.0,2,0.0,3
360000,3871.0,93.0,93.0,2,0.0,3
367000,4531.0,81.0,81.0,2,0.0,3
495000,4160.0,119.0,119.0,3,0.0,4
495000,4304.0,115.0,115.0,3,0.0,4
495000,3867.0,128.0,128.0,2,0.0,9
2499000,7099.0,352.0,352.0,3,0.0,4
2500000,6083.0,411.0,411.0,3,0.0,4
295000,1019.0,0.0,0.0,2,0.0,3
299000,2646.0,113.0,113.0,3,0.0,4
310000,5167.0,60.0,60.0,1,0.0,2
321444,3968.0,81.0,81.0,2,0.0,3
535000,2923.0,183.0,183.0,2,0.0,3
299000,3560.0,84.0,84.0,2,0.0,3
330000,3204.0,103.0,103.0,2,0.0,3
335000,3681.0,91.0,91.0,1,0.0,2
365000,3476.0,105.0,105.0,2,0.0,3
370000,3592.0,103.0,103.0,2,0.0,3
260000,2524.0,103.0,103.0,3,0.0,1
265000,2409.0,110.0,110.0,2,0.0,3
178000,3956.0,45.0,45.0,1,0.0,2
179000,2797.0,64.0,64.0,1,0.0,2
179000,2797.0,64.0,64.0,1,0.0,2
185000,2229.0,83.0,83.0,1,0.0,2
195000,2321.0,84.0,84.0,2,0.0,3
369000,4393.0,84.0,84.0,2,0.0,3
371500,4644.0,80.0,80.0,1,0.0,2
375000,5682.0,66.0,66.0,1,0.0,2
379000,3752.0,101.0,101.0,3,0.0,4
775000,209.0,0.0,0.0,4,0.0,5
1120000,5600.0,200.0,200.0,3,0.0,4
521000,3497.0,149.0,149.0,4,0.0,5
558000,4133.0,135.0,135.0,3,0.0,4
579000,4454.0,130.0,130.0,3,0.0,4
323170,2860.0,113.0,113.0,2,0.0,3
338000,2683.0,126.0,126.0,3,0.0,4
357690,3006.0,119.0,119.0,3,0.0,4
368000,3957.0,93.0,93.0,1,0.0,2
312000,4000.0,78.0,78.0,1,0.0,2
312000,4000.0,78.0,78.0,1,0.0,2
365000,3883.0,94.0,94.0,2,0.0,3
365000,3883.0,94.0,94.0,2,0.0,3
215000,2792.0,77.0,77.0,2,0.0,3
245000,2722.0,90.0,90.0,2,0.0,3
245000,2692.0,91.0,91.0,2,0.0,3
300000,4839.0,62.0,62.0,1,0.0,2
349000,3035.0,115.0,115.0,2,0.0,3
265000,7162.0,37.0,37.0,1,0.0,2
265000,7162.0,37.0,37.0,1,0.0,2
269000,2339.0,115.0,115.0,2,0.0,3
270000,3750.0,72.0,72.0,2,0.0,3
279000,3986.0,70.0,70.0,1,0.0,2
195000,2349.0,83.0,83.0,2,0.0,3
199000,3062.0,65.0,65.0,1,0.0,2
200000,2222.0,90.0,90.0,2,0.0,3
205000,2929.0,70.0,70.0,1,0.0,2
385000,3263.0,118.0,118.0,2,0.0,3
160000,2286.0,70.0,70.0,1,0.0,2
346800,3272.0,106.0,106.0,2,0.0,3
425000,3761.0,113.0,113.0,2,0.0,3
485000,3368.0,144.0,144.0,3,0.0,4
585000,3900.0,150.0,150.0,3,0.0,4
600000,4762.0,126.0,126.0,3,0.0,4
645000,1032.0,625.0,625.0,18,0.0,19
665000,2771.0,240.0,240.0,3,0.0,4
695000,4317.0,161.0,161.0,3,0.0,4
375000,3947.0,95.0,95.0,2,0.0,3
379000,5414.0,70.0,70.0,1,0.0,2
370000,3978.0,93.0,93.0,2,0.0,3
370000,3978.0,93.0,93.0,2,0.0,3
375000,3989.0,94.0,94.0,2,0.0,3
375000,3989.0,94.0,94.0,2,0.0,3
395000,5267.0,75.0,75.0,2,0.0,3
410000,5467.0,75.0,75.0,2,0.0,3
279000,3402.0,82.0,82.0,2,0.0,3
279500,1433.0,195.0,195.0,2,0.0,3
209000,2200.0,95.0,95.0,2,0.0,3
217500,2314.0,94.0,94.0,2,0.0,3
219000,2808.0,78.0,78.0,1,0.0,2
219000,2576.0,85.0,85.0,2,0.0,3
221500,2546.0,87.0,87.0,2,0.0,3
385000,4140.0,93.0,93.0,2,0.0,3
387000,2580.0,150.0,150.0,3,0.0,4
389000,2249.0,173.0,173.0,3,0.0,4
389000,2249.0,173.0,173.0,3,0.0,4
395000,4293.0,92.0,92.0,2,0.0,3
675000,7031.0,96.0,96.0,3,0.0,4
99000,1138.0,87.0,87.0,2,0.0,3
725000,3404.0,213.0,213.0,2,0.0,3
735000,4900.0,150.0,150.0,3,0.0,4
745000,5731.0,130.0,130.0,2,0.0,1
2350000,7833.0,300.0,300.0,3,0.0,4
130000,1733.0,75.0,75.0,2,0.0,1
155000,2095.0,74.0,74.0,2,0.0,1
395000,3911.0,101.0,101.0,3,0.0,4
395000,3911.0,101.0,101.0,3,0.0,4
415000,3915.0,106.0,106.0,2,0.0,3
437500,3772.0,116.0,116.0,3,0.0,4
437500,3772.0,116.0,116.0,3,0.0,4
295000,2950.0,100.0,100.0,2,0.0,3
295000,2588.0,114.0,114.0,2,0.0,3
315000,3316.0,95.0,95.0,2,0.0,3
222500,2418.0,92.0,92.0,2,0.0,3
225000,4167.0,54.0,54.0,1,0.0,2
225000,4167.0,54.0,54.0,1,0.0,2
225000,1875.0,120.0,120.0,1,0.0,2
395000,2705.0,146.0,146.0,2,0.0,3
395000,4202.0,94.0,94.0,2,0.0,3
425000,2742.0,155.0,155.0,3,0.0,4
240000,2857.0,84.0,84.0,2,0.0,3
245000,2917.0,84.0,84.0,2,0.0,3
298000,2709.0,110.0,110.0,2,0.0,3
114000,4071.0,28.0,28.0,0,0.0,1
270000,3375.0,80.0,80.0,2,0.0,3
825000,4125.0,200.0,200.0,3,0.0,4
895000,8775.0,102.0,102.0,3,0.0,4
1050000,5833.0,180.0,180.0,3,0.0,4
1245000,4698.0,265.0,265.0,4,0.0,5
255000,3493.0,73.0,73.0,2,0.0,3
359000,3205.0,112.0,112.0,3,0.0,4
365000,4195.0,87.0,87.0,2,0.0,3
533200,3174.0,168.0,0.0,3,0.0,4
476500,4372.0,109.0,0.0,1,0.0,2
298820,3248.0,92.0,92.0,2,0.0,3
310000,3039.0,102.0,102.0,2,0.0,3
685000,4964.0,138.0,138.0,3,0.0,4
685000,4964.0,138.0,138.0,3,0.0,4
51084,681.0,75.0,75.0,2,0.0,3
325000,5603.0,58.0,58.0,0,0.0,1
344000,2915.0,118.0,118.0,3,0.0,4
225000,1957.0,115.0,115.0,2,0.0,3
227500,2275.0,100.0,100.0,2,0.0,3
445000,4944.0,90.0,90.0,2,0.0,3
485000,3392.0,143.0,143.0,2,0.0,3
485000,3392.0,143.0,143.0,2,0.0,3
495000,3075.0,161.0,161.0,3,0.0,4
290000,1933.0,150.0,150.0,3,0.0,4
425000,4570.0,93.0,93.0,2,0.0,3
438000,4171.0,105.0,105.0,2,0.0,3
80000,1481.0,54.0,54.0,1,0.0,2
1250000,5760.0,217.0,217.0,2,0.0,3
1250000,7353.0,170.0,170.0,2,0.0,3
1350000,6585.0,205.0,205.0,3,0.0,1
1575000,6618.0,238.0,238.0,3,0.0,4
476500,4372.0,109.0,0.0,3,0.0,4
476500,4372.0,109.0,0.0,2,0.0,3
149000,2099.0,71.0,71.0,3,0.0,4
225000,2711.0,83.0,83.0,1,0.0,2
249000,3000.0,83.0,83.0,2,0.0,3
318500,4304.0,74.0,74.0,1,0.0,2
99000,3300.0,30.0,30.0,1,0.0,2
100000,1667.0,60.0,60.0,1,0.0,2
110000,4400.0,25.0,25.0,1,0.0,2
500000,3333.0,150.0,150.0,3,0.0,4
520000,3714.0,140.0,140.0,3,0.0,4
521000,3497.0,149.0,149.0,4,0.0,5
521000,3497.0,149.0,149.0,4,0.0,5
150000,2727.0,55.0,55.0,1,0.0,2
174000,2949.0,59.0,59.0,1,0.0,2
206515,5737.0,36.0,36.0,1,0.0,2
250000,3012.0,83.0,83.0,2,0.0,3
250000,3012.0,83.0,83.0,2,0.0,3
1595000,6702.0,238.0,238.0,3,0.0,8
1839000,9059.0,203.0,203.0,3,0.0,4
1839000,9059.0,203.0,203.0,3,0.0,4
3095000,11296.0,274.0,274.0,2,0.0,3
259000,3198.0,81.0,81.0,2,0.0,3
275000,3571.0,77.0,77.0,2,0.0,3
299000,3115.0,96.0,96.0,2,0.0,3
1595000,6702.0,238.0,238.0,3,0.0,4
320000,3137.0,102.0,102.0,2,0.0,3
335000,3131.0,107.0,107.0,2,0.0,3
335000,3160.0,106.0,106.0,2,0.0,3
335000,3160.0,106.0,106.0,2,0.0,3
119000,2429.0,49.0,49.0,1,0.0,2
120000,2400.0,50.0,50.0,1,0.0,2
125000,2500.0,50.0,50.0,2,0.0,3
139000,1544.0,90.0,90.0,2,0.0,3
217700,2903.0,75.0,75.0,1,0.0,2
218990,3042.0,72.0,72.0,1,0.0,2
223775,2984.0,75.0,75.0,1,0.0,2
250000,2941.0,85.0,85.0,1,0.0,2
250000,3247.0,77.0,77.0,1,0.0,2
259000,1861.0,0.0,0.0,2,0.0,3
521000,3497.0,149.0,149.0,4,0.0,5
265000,3155.0,84.0,84.0,2,0.0,3
265000,2819.0,94.0,94.0,2,0.0,3
265000,2789.0,95.0,95.0,2,0.0,3
270000,3034.0,89.0,89.0,2,0.0,3
232000,2549.0,91.0,91.0,2,0.0,3
199000,3015.0,66.0,66.0,2,0.0,3
235000,2238.0,105.0,105.0,2,0.0,3
270000,2389.0,113.0,113.0,2,0.0,3
320000,3404.0,94.0,94.0,2,0.0,3
69000,1865.0,37.0,37.0,1,0.0,2
224000,3155.0,71.0,71.0,1,0.0,2
228000,3211.0,71.0,71.0,1,0.0,2
235000,3133.0,75.0,75.0,1,0.0,2
253000,3123.0,81.0,81.0,2,0.0,3
342570,3426.0,100.0,100.0,2,0.0,3
349000,3388.0,103.0,103.0,2,0.0,3
349000,2815.0,124.0,124.0,3,0.0,4
355000,3622.0,98.0,98.0,2,0.0,3
139900,1841.0,76.0,76.0,2,0.0,3
139900,1916.0,73.0,73.0,2,0.0,3
149000,1602.0,93.0,93.0,2,0.0,3
159000,2239.0,71.0,71.0,1,0.0,2
281040,2755.0,102.0,102.0,2,0.0,3
309000,3962.0,78.0,78.0,1,0.0,2
379000,4307.0,88.0,88.0,2,0.0,3
260000,2097.0,124.0,124.0,3,0.0,4
260000,4000.0,65.0,65.0,1,0.0,2
270000,2935.0,92.0,92.0,2,0.0,3
285000,2522.0,113.0,113.0,2,0.0,3
285000,3353.0,85.0,85.0,2,0.0,3
455000,1288.0,0.0,0.0,2,0.0,3
550000,5500.0,100.0,100.0,2,0.0,3
261000,3222.0,81.0,81.0,2,0.0,3
280000,3182.0,88.0,88.0,2,0.0,3
285000,3239.0,88.0,88.0,2,0.0,3
303324,3297.0,92.0,92.0,2,0.0,3
364000,2822.0,129.0,129.0,3,0.0,4
364500,4673.0,78.0,78.0,1,0.0,2
364500,4673.0,78.0,78.0,1,0.0,2
365000,3614.0,101.0,101.0,3,0.0,4
179000,4099.0,0.0,0.0,1,0.0,2
185000,2846.0,65.0,65.0,2,0.0,3
505000,5050.0,100.0,100.0,2,0.0,3
595000,4407.0,135.0,135.0,3,0.0,4
317130,3410.0,93.0,93.0,2,0.0,3
317130,3410.0,93.0,93.0,2,0.0,3
317130,3410.0,93.0,93.0,2,0.0,3
262500,2823.0,93.0,93.0,2,0.0,3
269000,3022.0,89.0,89.0,2,0.0,3
270000,3176.0,85.0,85.0,1,0.0,2
290000,2661.0,109.0,109.0,2,0.0,3
304000,3102.0,98.0,98.0,2,0.0,3
309000,3153.0,98.0,98.0,2,0.0,3
404442,2931.0,138.0,138.0,3,0.0,4
404442,2931.0,138.0,138.0,3,0.0,4
369000,3295.0,112.0,112.0,3,0.0,4
405000,2547.0,159.0,159.0,3,0.0,4
415000,4235.0,98.0,98.0,2,0.0,3
462000,3254.0,142.0,142.0,3,0.0,4
495000,2578.0,192.0,192.0,3,0.0,4
198000,3094.0,64.0,64.0,1,0.0,2
199000,3317.0,60.0,60.0,1,0.0,2
200000,1220.0,164.0,164.0,3,0.0,4
210000,1909.0,110.0,110.0,3,0.0,4
212000,2650.0,80.0,80.0,2,0.0,3
169000,2253.0,75.0,75.0,2,0.0,3
179000,2106.0,85.0,85.0,2,0.0,3
205000,2384.0,86.0,86.0,2,0.0,1
269000,2445.0,110.0,110.0,1,0.0,2
317130,3410.0,93.0,93.0,2,0.0,3
317130,3410.0,93.0,93.0,2,0.0,3
319000,4908.0,65.0,65.0,1,0.0,2
320000,3810.0,84.0,84.0,2,0.0,3
274000,3262.0,84.0,84.0,1,0.0,2
275000,3929.0,70.0,70.0,2,0.0,3
275000,3986.0,69.0,69.0,2,0.0,3
280000,3111.0,90.0,90.0,3,0.0,4
280000,3294.0,85.0,85.0,2,0.0,3
360000,3273.0,110.0,110.0,3,0.0,4
375000,4747.0,79.0,79.0,2,0.0,3
567200,4363.0,130.0,130.0,3,0.0,4
595500,13849.0,43.0,43.0,1,0.0,2
645000,4886.0,132.0,132.0,3,0.0,4
675000,4042.0,167.0,167.0,3,0.0,4
215000,4886.0,44.0,44.0,1,0.0,2
219500,2613.0,84.0,84.0,1,0.0,2
225000,2064.0,109.0,109.0,2,0.0,3
228544,3874.0,59.0,59.0,1,0.0,2
295000,4288.0,0.0,0.0,2,0.0,3
295000,4097.0,72.0,72.0,1,0.0,2
300000,4615.0,65.0,65.0,1,0.0,2
320000,3810.0,84.0,84.0,2,0.0,3
320000,576.0,0.0,0.0,0,0.0,1
320540,3410.0,94.0,94.0,2,0.0,3
320540,3410.0,94.0,94.0,2,0.0,3
320540,3410.0,94.0,94.0,2,0.0,3
280000,3294.0,85.0,85.0,2,0.0,3
285000,3353.0,85.0,85.0,2,0.0,3
286000,3213.0,89.0,89.0,2,0.0,3
286000,3213.0,89.0,89.0,2,0.0,3
375000,2679.0,140.0,140.0,3,0.0,4
386177,3273.0,118.0,118.0,2,0.0,3
390000,3714.0,105.0,105.0,2,0.0,3
715000,5458.0,131.0,131.0,2,0.0,3
715000,5458.0,131.0,131.0,2,0.0,3
229000,2936.0,78.0,78.0,2,0.0,3
229000,4241.0,54.0,54.0,1,0.0,2
235000,1237.0,190.0,190.0,3,0.0,4
319000,3544.0,90.0,90.0,2,0.0,3
335000,4036.0,83.0,83.0,2,0.0,3
390000,4643.0,84.0,84.0,2,0.0,3
322300,2686.0,120.0,120.0,2,0.0,3
325000,3125.0,104.0,104.0,2,0.0,3
325000,3457.0,94.0,94.0,2,0.0,3
329300,2721.0,121.0,121.0,2,0.0,3
286000,3213.0,89.0,89.0,2,0.0,3
287000,3225.0,89.0,89.0,2,0.0,3
289000,3612.0,80.0,80.0,2,0.0,3
289000,3440.0,84.0,84.0,1,0.0,2
399000,2320.0,172.0,172.0,4,0.0,5
399000,3069.0,130.0,130.0,3,0.0,4
425000,3761.0,113.0,113.0,2,0.0,3
435000,7909.0,55.0,55.0,1,0.0,2
690000,3416.0,202.0,202.0,4,0.0,5
759000,4545.0,167.0,167.0,2,0.0,3
759000,4545.0,167.0,167.0,2,0.0,3
799000,6146.0,130.0,130.0,3,0.0,4
1350000,7542.0,179.0,179.0,3,0.0,4
239000,3567.0,67.0,67.0,1,0.0,2
239000,4686.0,51.0,51.0,1,0.0,2
240000,2264.0,106.0,106.0,2,0.0,3
245000,2663.0,92.0,92.0,2,0.0,3
247000,1900.0,130.0,130.0,2,0.0,3
435000,4350.0,100.0,100.0,3,0.0,4
469000,3908.0,120.0,120.0,3,0.0,4
845000,8450.0,100.0,100.0,2,0.0,3
999000,10628.0,94.0,94.0,2,0.0,3
370000,4205.0,88.0,0.0,1,0.0,2
330000,3667.0,90.0,90.0,2,0.0,3
330000,3750.0,88.0,88.0,2,0.0,5
335000,2913.0,115.0,115.0,3,0.0,4
337000,2324.0,145.0,145.0,3,0.0,4
342307,3389.0,101.0,101.0,2,0.0,3
289000,3108.0,93.0,93.0,2,0.0,3
295000,3207.0,92.0,92.0,2,0.0,3
295000,2950.0,100.0,100.0,0,0.0,1
299000,2600.0,115.0,115.0,3,0.0,4
450000,3982.0,113.0,113.0,2,0.0,3
450000,3462.0,130.0,130.0,2,0.0,3
450000,3462.0,130.0,130.0,2,0.0,3
450000,4369.0,103.0,103.0,2,0.0,3
455000,637.0,0.0,0.0,2,0.0,3
695000,3971.0,175.0,175.0,3,0.0,4
699000,4821.0,145.0,145.0,3,0.0,4
835000,3761.0,222.0,222.0,3,0.0,4
875000,4557.0,192.0,192.0,3,0.0,4
990000,3808.0,260.0,260.0,4,0.0,5
169000,3073.0,55.0,55.0,1,0.0,2
189000,3098.0,61.0,61.0,1,0.0,2
349000,2685.0,130.0,130.0,2,0.0,3
675000,2755.0,245.0,245.0,3,0.0,4
342307,3389.0,101.0,101.0,2,0.0,3
344000,3440.0,100.0,100.0,2,0.0,3
344900,2850.0,121.0,121.0,3,0.0,4
345000,3520.0,98.0,98.0,2,0.0,3
349000,3292.0,106.0,106.0,2,0.0,3
299000,3833.0,78.0,78.0,2,0.0,3
465000,4227.0,110.0,110.0,2,0.0,3
465528,3448.0,135.0,135.0,3,0.0,4
485000,3031.0,160.0,160.0,3,0.0,4
1125000,6503.0,173.0,173.0,3,0.0,4
1150000,5227.0,220.0,220.0,3,0.0,4
1150000,4812.0,239.0,239.0,3,0.0,4
1295000,5860.0,221.0,221.0,2,0.0,3
55000,887.0,62.0,62.0,1,0.0,2
99000,1523.0,65.0,65.0,1,0.0,2
355000,2518.0,141.0,141.0,2,0.0,3
359000,2601.0,138.0,138.0,3,0.0,4
359000,2601.0,138.0,138.0,3,0.0,4
360000,2812.0,128.0,128.0,2,0.0,3
299000,3691.0,81.0,81.0,1,0.0,2
299000,3286.0,91.0,91.0,2,0.0,3
299500,3443.0,87.0,87.0,2,0.0,3
309000,2377.0,130.0,130.0,2,0.0,3
310000,2870.0,108.0,108.0,2,0.0,3
489000,267.0,0.0,0.0,2,0.0,12
495000,3779.0,131.0,131.0,2,0.0,3
499000,3564.0,140.0,140.0,2,0.0,3
515000,3160.0,163.0,163.0,3,0.0,4
1390000,6950.0,200.0,200.0,3,0.0,4
1650000,7205.0,229.0,229.0,3,0.0,4
660115,3929.0,168.0,168.0,3,0.0,4
418000,7464.0,56.0,56.0,0,0.0,1
785000,5992.0,131.0,131.0,2,0.0,3
515000,3679.0,140.0,140.0,2,0.0,3
525000,3697.0,142.0,142.0,2,0.0,3
525000,3697.0,142.0,142.0,2,0.0,3
545000,4291.0,127.0,127.0,3,0.0,4
1850000,9158.0,202.0,202.0,3,0.0,4
799500,5922.0,135.0,135.0,2,0.0,3
982700,5815.0,169.0,169.0,2,0.0,3
999000,6363.0,157.0,157.0,3,0.0,4
1065000,4863.0,219.0,219.0,3,0.0,4
816000,6090.0,134.0,134.0,2,0.0,3
188000,3133.0,60.0,60.0,1,0.0,2
199000,3062.0,65.0,65.0,1,0.0,2
200000,2667.0,75.0,75.0,1,0.0,2
205000,3060.0,67.0,67.0,1,0.0,2
560000,4667.0,120.0,120.0,2,0.0,3
568140,3443.0,165.0,165.0,3,0.0,4
595000,908.0,0.0,0.0,2,0.0,3
595000,3306.0,180.0,180.0,3,0.0,4
1900000,2639.0,720.0,720.0,9,0.0,10
1995000,3627.0,550.0,550.0,4,0.0,12
8100000,18970.0,427.0,427.0,3,0.0,1
218000,2565.0,85.0,85.0,2,0.0,3
313000,3598.0,87.0,87.0,2,0.0,3
1839000,9059.0,203.0,203.0,3,0.0,4
1990000,8257.0,241.0,241.0,3,0.0,8
169000,2253.0,75.0,75.0,1,0.0,2
418000,4354.0,96.0,96.0,2,0.0,3
225000,2228.0,101.0,101.0,3,0.0,4
238000,3260.0,73.0,73.0,1,0.0,2
242000,3025.0,80.0,80.0,1,0.0,2
249000,2798.0,89.0,89.0,2,0.0,3
675000,7418.0,91.0,91.0,2,0.0,3
125000,1000.0,125.0,125.0,3,0.0,4
240000,2892.0,83.0,83.0,2,0.0,3
145000,2231.0,65.0,65.0,0,0.0,1
175000,1000.0,175.0,175.0,2,0.0,3
425000,4620.0,92.0,92.0,2,0.0,3
425000,4620.0,92.0,92.0,2,0.0,3
145000,2164.0,67.0,67.0,2,0.0,3
159000,2149.0,74.0,74.0,1,0.0,2
253000,3048.0,83.0,83.0,1,0.0,2
256000,3084.0,83.0,83.0,2,0.0,3
275000,3313.0,83.0,83.0,2,0.0,4
285000,3000.0,95.0,95.0,2,0.0,3
295000,2892.0,102.0,102.0,2,0.0,3
498000,1556.0,320.0,320.0,3,0.0,4
675000,7418.0,91.0,91.0,2,0.0,3
189000,2362.0,80.0,80.0,1,0.0,2
210000,1591.0,132.0,132.0,3,0.0,4
220000,1392.0,158.0,158.0,2,0.0,3
259000,2643.0,98.0,98.0,2,0.0,3
315000,3706.0,85.0,85.0,1,0.0,2
265000,2944.0,90.0,90.0,1,0.0,2
299500,3328.0,90.0,90.0,1,0.0,2
386177,3448.0,112.0,112.0,2,0.0,3
179500,2992.0,60.0,60.0,1,0.0,2
215000,32.0,0.0,0.0,2,0.0,3
219000,2305.0,95.0,95.0,2,0.0,3
292906,3854.0,76.0,76.0,1,0.0,2
294800,3879.0,76.0,76.0,1,0.0,2
345000,3136.0,110.0,110.0,3,0.0,4
351500,3138.0,112.0,112.0,2,0.0,3
845000,9494.0,89.0,89.0,2,0.0,3
434000,4173.0,104.0,104.0,2,0.0,3
239000,5829.0,41.0,41.0,1,0.0,2
260000,3023.0,86.0,86.0,2,0.0,1
345000,3833.0,90.0,90.0,2,0.0,3
370000,3700.0,100.0,100.0,2,0.0,3
425000,2179.0,195.0,195.0,4,0.0,5
335000,2839.0,118.0,118.0,2,0.0,3
395000,8229.0,48.0,48.0,0,0.0,1
419000,4190.0,100.0,100.0,2,0.0,3
445000,2225.0,200.0,200.0,2,0.0,3
485000,2939.0,165.0,165.0,2,0.0,3
430146,4176.0,103.0,103.0,2,0.0,3
449000,3034.0,148.0,148.0,2,0.0,3
78500,882.0,89.0,89.0,2,0.0,3
278000,4413.0,63.0,63.0,2,0.0,3
370000,3895.0,95.0,95.0,2,0.0,3
370000,4205.0,88.0,0.0,0,0.0,1
95000,3654.0,26.0,26.0,0,0.0,1
165000,1331.0,124.0,124.0,2,0.0,3
167000,1965.0,85.0,85.0,2,0.0,3
215000,6143.0,35.0,35.0,1,0.0,2
215000,1955.0,110.0,110.0,2,0.0,3
217000,3014.0,72.0,72.0,1,0.0,2
239000,4596.0,52.0,52.0,1,0.0,2
239000,2812.0,85.0,85.0,2,0.0,3
110000,4231.0,26.0,26.0,1,0.0,2
114000,2533.0,45.0,45.0,1,0.0,2
115000,1533.0,75.0,75.0,2,0.0,3
190000,2000.0,95.0,95.0,3,0.0,4
192000,3148.0,61.0,61.0,1,0.0,2
192500,1782.0,108.0,108.0,3,0.0,4
815000,8859.0,92.0,92.0,3,0.0,4
245000,3889.0,63.0,63.0,1,0.0,2
345000,2614.0,132.0,132.0,3,0.0,4
985000,15391.0,64.0,64.0,2,0.0,3
95000,1792.0,53.0,53.0,1,0.0,2
105000,1500.0,70.0,70.0,2,0.0,3
105000,3000.0,35.0,35.0,1,0.0,2
109000,2795.0,39.0,39.0,1,0.0,2
109000,3114.0,35.0,35.0,0,0.0,1
135000,5400.0,25.0,25.0,0,0.0,1
155000,3039.0,51.0,51.0,0,0.0,1
189000,3436.0,55.0,55.0,1,0.0,2
213000,2918.0,73.0,73.0,1,0.0,2
169000,3130.0,54.0,54.0,1,0.0,2
169000,2414.0,70.0,70.0,1,0.0,2
169000,2817.0,60.0,60.0,1,0.0,2
169000,2224.0,76.0,76.0,2,0.0,3
169000,3596.0,47.0,47.0,0,0.0,1
219500,2263.0,97.0,97.0,1,0.0,2
219500,2263.0,97.0,97.0,1,0.0,2
239000,2779.0,86.0,86.0,2,0.0,3
119000,1451.0,82.0,82.0,2,0.0,3
120000,2500.0,48.0,48.0,1,0.0,2
125000,1506.0,83.0,83.0,2,0.0,3
125000,1603.0,78.0,78.0,1,0.0,2
195000,3047.0,64.0,64.0,1,0.0,2
195000,2010.0,97.0,97.0,2,0.0,3
195000,2010.0,97.0,97.0,2,0.0,3
259000,3083.0,84.0,84.0,2,0.0,3
260000,4727.0,55.0,55.0,1,0.0,2
260000,2407.0,108.0,108.0,2,0.0,3
1175000,14329.0,82.0,82.0,2,0.0,3
408000,7286.0,56.0,56.0,0,0.0,1
413000,7375.0,56.0,56.0,0,0.0,1
109000,2725.0,40.0,40.0,1,0.0,2
110000,3438.0,32.0,32.0,1,0.0,2
230000,2000.0,115.0,115.0,2,0.0,3
242500,2580.0,94.0,94.0,2,0.0,3
254000,2540.0,100.0,100.0,2,0.0,3
255000,2361.0,108.0,108.0,2,0.0,3
169000,2414.0,70.0,70.0,2,0.0,3
169000,3073.0,55.0,55.0,2,0.0,3
170000,4857.0,35.0,35.0,1,0.0,2
220000,2529.0,87.0,87.0,2,0.0,3
220000,3385.0,65.0,65.0,2,0.0,3
220000,3056.0,72.0,72.0,2,0.0,3
225000,2557.0,88.0,88.0,2,0.0,3
225000,2922.0,77.0,77.0,1,0.0,1
240000,2791.0,86.0,86.0,2,0.0,3
240000,2526.0,95.0,95.0,2,0.0,3
245000,2450.0,100.0,100.0,2,0.0,3
245000,2579.0,95.0,95.0,2,0.0,3
245000,3025.0,81.0,81.0,3,0.0,4
125000,2717.0,46.0,46.0,0,0.0,1
207491,2207.0,94.0,94.0,2,0.0,3
174747,1859.0,94.0,94.0,2,0.0,3
129500,2815.0,46.0,46.0,1,0.0,2
195000,2438.0,80.0,80.0,2,0.0,3
195000,2786.0,70.0,70.0,1,0.0,2
195000,3611.0,54.0,54.0,1,0.0,2
264000,3385.0,78.0,78.0,2,0.0,3
265000,3046.0,87.0,87.0,2,0.0,3
265000,1464.0,181.0,181.0,3,0.0,4
267000,3069.0,87.0,87.0,2,0.0,3
292000,2496.0,117.0,117.0,3,0.0,4
315000,3580.0,88.0,88.0,2,0.0,3
365000,3017.0,121.0,121.0,3,0.0,4
170000,4595.0,37.0,37.0,0,0.0,1
170000,4595.0,37.0,37.0,0,0.0,1
175000,962.0,182.0,182.0,2,0.0,3
175000,5303.0,33.0,33.0,0,0.0,1
226000,4109.0,55.0,55.0,1,0.0,2
229000,3470.0,66.0,66.0,1,0.0,2
229900,3065.0,75.0,75.0,1,0.0,2
230000,3710.0,62.0,62.0,1,0.0,2
245000,3101.0,79.0,79.0,1,0.0,2
245000,2722.0,90.0,90.0,2,0.0,3
245000,3025.0,81.0,81.0,3,0.0,4
245000,2917.0,84.0,84.0,2,0.0,3
247500,2526.0,98.0,98.0,2,0.0,3
130000,4333.0,30.0,30.0,1,0.0,2
139000,2138.0,65.0,65.0,2,0.0,3
139900,1817.0,77.0,77.0,2,0.0,3
140000,3684.0,38.0,38.0,0,0.0,1
145000,3021.0,48.0,48.0,1,0.0,2
198000,2676.0,74.0,74.0,2,0.0,3
199000,1592.0,125.0,125.0,2,0.0,3
199000,1990.0,100.0,100.0,2,0.0,3
199000,3618.0,55.0,55.0,1,0.0,2
269000,3843.0,70.0,70.0,1,0.0,2
269000,2690.0,100.0,100.0,3,0.0,4
270000,5400.0,50.0,50.0,1,0.0,2
270000,2700.0,100.0,100.0,3,0.0,4
385000,5347.0,72.0,72.0,1,0.0,2
395000,5197.0,76.0,76.0,1,0.0,2
397000,4411.0,90.0,90.0,2,0.0,3
450000,4737.0,95.0,95.0,2,0.0,3
179000,1989.0,90.0,90.0,1,0.0,2
179000,1432.0,125.0,125.0,3,0.0,4
179000,2131.0,84.0,84.0,2,0.0,3
180000,2432.0,74.0,74.0,2,0.0,3
230000,2347.0,98.0,98.0,3,0.0,4
230000,2875.0,80.0,80.0,3,0.0,4
230000,3067.0,75.0,75.0,2,0.0,3
232000,1785.0,130.0,130.0,2,0.0,3
235000,2374.0,99.0,99.0,2,0.0,3
